id,nombreCurso,grupo,profesor,correoProfesor,nombreEstudiante,correoEstudiante,nota,periodo
15416.0,Legislación y Ética en el Manejo de Datos,1.0,Franchot Jorden,fjorden3e@edu.com,Gayla Grisdale,ggrisdale9n@edu.com,3.1,2021-1
15417.0,Legislación y Ética en el Manejo de Datos,1.0,Franchot Jorden,fjorden3e@edu.com,Guilbert Groves,ggroves4a@edu.com,3.1,2021-1
15418.0,Legislación y Ética en el Manejo de Datos,1.0,Franchot Jorden,fjorden3e@edu.com,Gilles Guerreru,gguerreru66@edu.com,0.3,2021-1
15419.0,Legislación y Ética en el Manejo de Datos,1.0,Franchot Jorden,fjorden3e@edu.com,Gardiner Haddy,ghaddydh@edu.com,3.4,2021-1
15420.0,Legislación y Ética en el Manejo de Datos,1.0,Franchot Jorden,fjorden3e@edu.com,Gerty Halpine,ghalpinecv@edu.com,4.0,2021-1
15421.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Gael Harkness,gharknessne@edu.com,0.3,2023-1
15422.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Greg Hazeldene,ghazeldene6l@edu.com,2.9,2023-1
15423.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Glyn Heinz,gheinz2o@edu.com,3.2,2023-1
15424.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Gina Hincks,ghincks7f@edu.com,3.5,2023-1
15425.0,Ingles 2,1.0,Rycca Falla,rfalla5c@edu.com,Gilberto Hobbing,ghobbingna@edu.com,1.9,2023-1
15426.0,Cálculo 1,5.0,Payton Greig,pgreig22@edu.com,Gwyneth Holleworth,gholleworth10@edu.com,4.1,2024-1
15427.0,Cálculo 1,5.0,Payton Greig,pgreig22@edu.com,Garold Hubberstey,ghubberstey4p@edu.com,4.4,2024-1
15428.0,Cálculo 1,5.0,Payton Greig,pgreig22@edu.com,Gwendolyn Hurler,ghurler4h@edu.com,2.0,2024-1
15429.0,Cálculo 1,5.0,Payton Greig,pgreig22@edu.com,Grantham Hutchens,ghutchensa8@edu.com,3.2,2024-1
15430.0,Cálculo 1,5.0,Payton Greig,pgreig22@edu.com,Gilbert Ishchenko,gishchenkolz@edu.com,4.1,2024-1
15431.0,Almacenamiento de datos,5.0,Anissa Fishbie,afishbie1f@edu.com,Gilemette Johnston,gjohnston3m@edu.com,3.3,2021-3
15432.0,Almacenamiento de datos,5.0,Anissa Fishbie,afishbie1f@edu.com,Giffy Karby,gkarby7a@edu.com,2.4,2021-3
15433.0,Almacenamiento de datos,5.0,Anissa Fishbie,afishbie1f@edu.com,Granville Kays,gkayspu@edu.com,2.2,2021-3
15434.0,Almacenamiento de datos,5.0,Anissa Fishbie,afishbie1f@edu.com,Gillie Kendrew,gkendrewdx@edu.com,0.0,2021-3
15435.0,Almacenamiento de datos,5.0,Anissa Fishbie,afishbie1f@edu.com,Guido Kerrigan,gkerriganls@edu.com,4.5,2021-3
15436.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gerry Ketchell,gketchell7c@edu.com,3.9,2022-3
15437.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gayelord Kidd,gkiddhr@edu.com,0.3,2022-3
15438.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Goddard Klesse,gklesseap@edu.com,1.7,2022-3
15439.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Grant Knolles-Green,gknollesgreenn@edu.com,4.5,2022-3
15440.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Guinevere Kobiela,gkobielaoe@edu.com,1.7,2022-3
15441.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Georgeanne Kolin,gkolind4@edu.com,3.2,2022-1
15442.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Gillan Kordt,gkordt1@edu.com,2.5,2022-1
15443.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Goraud Lambshine,glambshinemv@edu.com,0.6,2022-1
15444.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Gusti Langmuir,glangmuirb@edu.com,1.4,2022-1
15445.0,Electiva de Lectura y Escritura,2.0,Rivkah Pittham,rpittham1@edu.com,Glynda Lanney,glanneyhk@edu.com,2.2,2022-1
15446.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Gwenora Latore,glatore2v@edu.com,2.3,2024-3
15447.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Guido Lattie,glattie1w@edu.com,3.0,2024-3
15448.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Gregg Lelievre,glelievre7x@edu.com,0.6,2024-3
15449.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Gilbertine Lewerenz,glewerenzji@edu.com,0.6,2024-3
15450.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Gelya Lievesley,glievesleyed@edu.com,0.0,2024-3
15451.0,Estadística y Probabilidad I,5.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Garrot Lindenblatt,glindenblatt88@edu.com,1.9,2022-3
15452.0,Estadística y Probabilidad I,5.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Giustino Lusher,glushermt@edu.com,4.2,2022-3
15453.0,Estadística y Probabilidad I,5.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Gracia Lyard,glyard2z@edu.com,3.2,2022-3
15454.0,Estadística y Probabilidad I,5.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Giacinta Macilhench,gmacilhench16@edu.com,1.4,2022-3
15455.0,Estadística y Probabilidad I,5.0,Rozina Yurocjkin,ryurocjkin47@edu.com,Gertrudis MacPharlain,gmacpharlainm8@edu.com,4.8,2022-3
15456.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Guinna Macquire,gmacquireh2@edu.com,0.5,2022-3
15457.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Glynn Magarrell,gmagarrellbc@edu.com,0.4,2022-3
15458.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Garwood Mallinson,gmallinsone9@edu.com,4.7,2022-3
15459.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Gaylord Mariyushkin,gmariyushkinc6@edu.com,0.3,2022-3
15460.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Geraldine Mariyushkin,gmariyushkiniq@edu.com,0.7,2022-3
15461.0,Analítica de Datos,5.0,Dav Neal,dneal4b@edu.com,Gregg Marrable,gmarrablegz@edu.com,4.2,2021-1
15462.0,Analítica de Datos,5.0,Dav Neal,dneal4b@edu.com,Giselbert Masser,gmasserei@edu.com,0.1,2021-1
15463.0,Analítica de Datos,5.0,Dav Neal,dneal4b@edu.com,Gunther McCart,gmccartce@edu.com,1.7,2021-1
15464.0,Analítica de Datos,5.0,Dav Neal,dneal4b@edu.com,Gray McFarlane,gmcfarlanebj@edu.com,1.1,2021-1
15465.0,Analítica de Datos,5.0,Dav Neal,dneal4b@edu.com,Gustave McGreay,gmcgreaykd@edu.com,3.1,2021-1
15466.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Gwenette McGrouther,gmcgroutherqo@edu.com,4.7,2023-3
15467.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Griswold McLae,gmclaelv@edu.com,0.3,2023-3
15468.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Garey McLagan,gmclagan6i@edu.com,2.2,2023-3
15469.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Garwin McLoney,gmcloneyim@edu.com,2.7,2023-3
15470.0,Electiva de Lectura y Escritura,4.0,Yolane Ulrik,yulrik57@edu.com,Gilbert Mennell,gmennell6q@edu.com,4.6,2023-3
15471.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Gerald Moorcroft,gmoorcrofti6@edu.com,4.8,2021-3
15472.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Gayleen Mummery,gmummerydy@edu.com,0.1,2021-3
15473.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Gasparo Notman,gnotman70@edu.com,4.6,2021-3
15474.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Grace Oguz,goguzpr@edu.com,2.9,2021-3
15475.0,Electiva de  Ciencias Sociales,1.0,Carmela Doblin,cdoblin4h@edu.com,Gillie Oleszkiewicz,goleszkiewicz1p@edu.com,2.2,2021-3
15476.0,Analítica de Datos,1.0,Rina Gasnoll,rgasnolls@edu.com,Gaven Orbine,gorbine3n@edu.com,2.1,2022-1
15477.0,Analítica de Datos,1.0,Rina Gasnoll,rgasnolls@edu.com,Gilbert Palphramand,gpalphramandnr@edu.com,0.4,2022-1
15478.0,Analítica de Datos,1.0,Rina Gasnoll,rgasnolls@edu.com,Gweneth Patrick,gpatrick9s@edu.com,3.2,2022-1
15479.0,Analítica de Datos,1.0,Rina Gasnoll,rgasnolls@edu.com,Goraud Pattrick,gpattrick7@edu.com,4.4,2022-1
15480.0,Analítica de Datos,1.0,Rina Gasnoll,rgasnolls@edu.com,Gabie Paylor,gpaylorl2@edu.com,1.2,2022-1
15481.0,Ingles 4,1.0,Alethea Adcocks,aadcocks46@edu.com,Gertie Pecht,gpecht54@edu.com,4.9,2023-1
15482.0,Ingles 4,1.0,Alethea Adcocks,aadcocks46@edu.com,Godfrey Pengilley,gpengilleygz@edu.com,0.2,2023-1
15483.0,Ingles 4,1.0,Alethea Adcocks,aadcocks46@edu.com,Garrick Pennini,gpenninims@edu.com,3.2,2023-1
15484.0,Ingles 4,1.0,Alethea Adcocks,aadcocks46@edu.com,Gerhardt Pinyon,gpinyon4c@edu.com,2.4,2023-1
15485.0,Ingles 4,1.0,Alethea Adcocks,aadcocks46@edu.com,Garrek Plumridge,gplumridgeqw@edu.com,1.7,2023-1
15486.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Gertrudis Poge,gpogegz@edu.com,4.7,2021-3
15487.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Grier Prantl,gprantlrl@edu.com,4.9,2021-3
15488.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Gwendolyn Prater,gpraterf8@edu.com,2.3,2021-3
15489.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Gerhardt Presdee,gpresdee7d@edu.com,4.6,2021-3
15490.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Genni Ranscome,granscomecn@edu.com,1.8,2021-3
15491.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Gwyn Reidie,greidieqn@edu.com,3.8,2023-1
15492.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Georgina Relf,grelfdk@edu.com,4.0,2023-1
15493.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Georgy Rene,grenefy@edu.com,4.3,2023-1
15494.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Gracia Robertacci,grobertacci6l@edu.com,3.0,2023-1
15495.0,Ingles 3,4.0,Erena Bruggen,ebruggen3h@edu.com,Glenn Rodwell,grodwell2k@edu.com,1.5,2023-1
15496.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Gilly Roll,groll3s@edu.com,0.0,2024-3
15497.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Gerhardt Romanski,gromanski7k@edu.com,3.6,2024-3
15498.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Gigi Rookes,grookes4g@edu.com,4.2,2024-3
15499.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Gwenore Rowland,growlandf@edu.com,4.4,2024-3
15500.0,Formación Ciudadana II: Sociedad y Estado,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Georgina Rudolfer,grudolfermx@edu.com,4.9,2024-3
15501.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,Josy Hendrich,jhendrich1s@edu.com,Gar Rushford,grushford4w@edu.com,0.4,2021-3
15502.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,Josy Hendrich,jhendrich1s@edu.com,Gregoor Ruzicka,gruzicka2o@edu.com,4.6,2021-3
15503.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,Josy Hendrich,jhendrich1s@edu.com,Glynis Rydings,grydings44@edu.com,0.8,2021-3
15504.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,Josy Hendrich,jhendrich1s@edu.com,Gwenette Sainsberry,gsainsberrym@edu.com,4.3,2021-3
15505.0,Introducción a la Ingeniería de Datos e Inteligencia Artificial,4.0,Josy Hendrich,jhendrich1s@edu.com,Giusto Schleswig-Holstein,gschleswigholstein7v@edu.com,1.9,2021-3
15506.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Gayla Schule,gschulefg@edu.com,1.5,2022-3
15507.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Garvin Seabon,gseabon6j@edu.com,2.0,2022-3
15508.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Georas Setterington,gsetteringtonag@edu.com,0.7,2022-3
15509.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Garfield Sextie,gsextie8q@edu.com,4.0,2022-3
15510.0,Estadística y Probabilidad I,1.0,Melba OLeary,moleary40@edu.com,Gabi Shackel,gshackel93@edu.com,0.6,2022-3
15511.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Gerome Sheal,gsheal7g@edu.com,0.7,2022-1
15512.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Gino Shepard,gshepardik@edu.com,1.5,2022-1
15513.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Gwenore Sherwell,gsherwell91@edu.com,2.9,2022-1
15514.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Gustavus Sidden,gsidden7b@edu.com,5.0,2022-1
15515.0,Ingles 3,1.0,Durante Gartside,dgartside3u@edu.com,Gilburt Simnor,gsimnorit@edu.com,2.3,2022-1
15516.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gisela Sives,gsivesn4@edu.com,4.3,2021-3
15517.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gweneth Slewcock,gslewcockk7@edu.com,3.7,2021-3
15518.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Goldia Smickle,gsmicklej3@edu.com,2.9,2021-3
15519.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gabriela Steele,gsteele7o@edu.com,5.0,2021-3
15520.0,Analítica de Datos,4.0,Dell Catmull,dcatmull8@edu.com,Gelya Stokell,gstokell5x@edu.com,1.6,2021-3
15521.0,Analítica de Datos,3.0,Duane Hulburt,dhulburt1z@edu.com,Galen Strete,gstretem9@edu.com,0.4,2023-3
15522.0,Analítica de Datos,3.0,Duane Hulburt,dhulburt1z@edu.com,Griz Sunnex,gsunnexla@edu.com,0.1,2023-3
15523.0,Analítica de Datos,3.0,Duane Hulburt,dhulburt1z@edu.com,Gina Swalowe,gswalowef4@edu.com,3.1,2023-3
15524.0,Analítica de Datos,3.0,Duane Hulburt,dhulburt1z@edu.com,Gardiner Swarbrick,gswarbrickhe@edu.com,2.4,2023-3
15525.0,Analítica de Datos,3.0,Duane Hulburt,dhulburt1z@edu.com,Gerick Swindell,gswindellia@edu.com,1.9,2023-3
15526.0,Programación,5.0,Nickolaus Christoffe,nchristoffe2c@edu.com,Gregory Tabord,gtabord7s@edu.com,4.3,2024-3
15527.0,Programación,5.0,Nickolaus Christoffe,nchristoffe2c@edu.com,Gabriela Tirone,gtirone5p@edu.com,2.6,2024-3
15528.0,Programación,5.0,Nickolaus Christoffe,nchristoffe2c@edu.com,Geoff Torrejon,gtorrejonmv@edu.com,0.3,2024-3
15529.0,Programación,5.0,Nickolaus Christoffe,nchristoffe2c@edu.com,Giff Traill,gtraillph@edu.com,2.0,2024-3
15530.0,Programación,5.0,Nickolaus Christoffe,nchristoffe2c@edu.com,Gawen Unger,gunger76@edu.com,4.4,2024-3
15531.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Geraldine Urien,gurienu@edu.com,1.2,2022-3
15532.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Ginger Vigers,gvigersge@edu.com,2.3,2022-3
15533.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Guenna Walding,gwaldingdj@edu.com,1.4,2022-3
15534.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Gregory Waymont,gwaymontc6@edu.com,0.3,2022-3
15535.0,Electiva profesional 4,2.0,Amby Smaile,asmaile3x@edu.com,Giselbert Whacket,gwhacket3p@edu.com,3.7,2022-3
15536.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Germayne Whitby,gwhitbyad@edu.com,0.6,2023-3
15537.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Griffie Wiper,gwiperfv@edu.com,3.6,2023-3
15538.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Garland Woodworth,gwoodworthea@edu.com,4.2,2023-3
15539.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Gordie Yanson,gyansoniy@edu.com,2.1,2023-3
15540.0,Redes e Infraestructura,4.0,Odessa Scotchbourouge,oscotchbourouge1r@edu.com,Gilberto Yantsurev,gyantsurevlg@edu.com,0.2,2023-3
15541.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Grata Yoxen,gyoxenl7@edu.com,3.9,2023-3
15542.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Horton Aleksashin,haleksashinpw@edu.com,4.6,2023-3
15543.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hilda Allberry,hallberrygx@edu.com,0.7,2023-3
15544.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hardy Amaya,hamayaaj@edu.com,2.3,2023-3
15545.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hedda Antonich,hantonich69@edu.com,1.1,2023-3
15546.0,Ingles 1,4.0,Florance Simoens,fsimoensv@edu.com,Harv Aven,haven8u@edu.com,0.9,2024-1
15547.0,Ingles 1,4.0,Florance Simoens,fsimoensv@edu.com,Harmon Aynscombe,haynscombe60@edu.com,1.9,2024-1
15548.0,Ingles 1,4.0,Florance Simoens,fsimoensv@edu.com,Hercule Baddow,hbaddow68@edu.com,0.2,2024-1
15549.0,Ingles 1,4.0,Florance Simoens,fsimoensv@edu.com,Heddie Barcroft,hbarcroft3b@edu.com,2.3,2024-1
15550.0,Ingles 1,4.0,Florance Simoens,fsimoensv@edu.com,Hurleigh Bernadot,hbernadotif@edu.com,4.4,2024-1
15551.0,Estadística y Probabilidad I,4.0,Rebekah Huett,rhuett2m@edu.com,Hadleigh Blaschek,hblaschek44@edu.com,3.3,2022-3
15552.0,Estadística y Probabilidad I,4.0,Rebekah Huett,rhuett2m@edu.com,Hedy Blogg,hblogg2i@edu.com,0.2,2022-3
15553.0,Estadística y Probabilidad I,4.0,Rebekah Huett,rhuett2m@edu.com,Humphrey Boness,hbonessjz@edu.com,0.1,2022-3
15554.0,Estadística y Probabilidad I,4.0,Rebekah Huett,rhuett2m@edu.com,Hieronymus Boon,hboon3c@edu.com,1.7,2022-3
15555.0,Estadística y Probabilidad I,4.0,Rebekah Huett,rhuett2m@edu.com,Harp Briance,hbrianceck@edu.com,1.5,2022-3
15556.0,Comunicación Oral y Escrita,5.0,Bernetta Bentinck,bbentinck43@edu.com,Hulda Brine,hbrineln@edu.com,3.8,2022-3
15557.0,Comunicación Oral y Escrita,5.0,Bernetta Bentinck,bbentinck43@edu.com,Hortensia Brocks,hbrocksbw@edu.com,2.5,2022-3
15558.0,Comunicación Oral y Escrita,5.0,Bernetta Bentinck,bbentinck43@edu.com,Hillary Chell,hchell7c@edu.com,4.1,2022-3
15559.0,Comunicación Oral y Escrita,5.0,Bernetta Bentinck,bbentinck43@edu.com,Heriberto Chevalier,hchevalier3r@edu.com,3.5,2022-3
15560.0,Comunicación Oral y Escrita,5.0,Bernetta Bentinck,bbentinck43@edu.com,Hollyanne China,hchina9z@edu.com,4.4,2022-3
15561.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Hadrian Christoffels,hchristoffelshd@edu.com,3.0,2022-3
15562.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Hunter Clementet,hclementetce@edu.com,1.1,2022-3
15563.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Helaina Cockshot,hcockshotci@edu.com,1.6,2022-3
15564.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Helena Coldwell,hcoldwell6p@edu.com,1.6,2022-3
15565.0,Innovación y Emprendimiento,5.0,Courtnay Easterfield,ceasterfield5f@edu.com,Hamilton Colledge,hcolledgeqe@edu.com,2.1,2022-3
15566.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Hermia Comley,hcomley7l@edu.com,2.6,2023-3
15567.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Hilda Cotesford,hcotesford8c@edu.com,4.8,2023-3
15568.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Hermie Couroy,hcouroy56@edu.com,4.4,2023-3
15569.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Helene Cunrado,hcunrado93@edu.com,1.6,2023-3
15570.0,Formación Ciudadana II: Sociedad y Estado,4.0,Edith Foro,eforox@edu.com,Helene d Eye,hd6q@edu.com,4.0,2023-3
15571.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Haily Daltry,hdaltryht@edu.com,4.0,2024-3
15572.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Hermon Davydochkin,hdavydochkin26@edu.com,5.0,2024-3
15573.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Helenka De Ambrosi,hde75@edu.com,3.8,2024-3
15574.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Heall Deamer,hdeamer8r@edu.com,4.1,2024-3
15575.0,Inteligencia Artificial,4.0,Barri Skipsea,bskipsea2f@edu.com,Hillyer Dean,hdean5p@edu.com,0.7,2024-3
15576.0,Electiva Profesional 3,3.0,Bridgette  Hanvey,bo4c@edu.com,Herbie Dennistoun,hdennistoun5e@edu.com,1.0,2023-3
15577.0,Electiva Profesional 3,3.0,Bridgette  Hanvey,bo4c@edu.com,Hedvig Diegan,hdieganf6@edu.com,1.3,2023-3
15578.0,Electiva Profesional 3,3.0,Bridgette  Hanvey,bo4c@edu.com,Holly-anne Digman,hdigmaneh@edu.com,4.4,2023-3
15579.0,Electiva Profesional 3,3.0,Bridgette  Hanvey,bo4c@edu.com,Heidi Dimeloe,hdimeloe5t@edu.com,3.9,2023-3
15580.0,Electiva Profesional 3,3.0,Bridgette  Hanvey,bo4c@edu.com,Hillyer Disley,hdisley48@edu.com,3.2,2023-3
15581.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hyacinthia Dmitrienko,hdmitrienko6x@edu.com,1.7,2024-1
15582.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Henrie Dobie,hdobiefq@edu.com,1.0,2024-1
15583.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Horst Dowling,hdowling1x@edu.com,2.9,2024-1
15584.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hyatt Driver,hdriverom@edu.com,0.1,2024-1
15585.0,Legislación y Ética en el Manejo de Datos,2.0,Charlotta Tatnell,ctatnell3j@edu.com,Hube Dryden,hdrydenim@edu.com,0.4,2024-1
15586.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Hestia Durran,hdurranu@edu.com,2.6,2021-3
15587.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Hedwig Escritt,hescritt9s@edu.com,1.5,2021-3
15588.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Halie Evens,hevens7s@edu.com,1.4,2021-3
15589.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Harlin Fahey,hfahey54@edu.com,2.1,2021-3
15590.0,Electiva Profesional 2,1.0,Franchot Jorden,fjorden3e@edu.com,Husein Farrer,hfarrerqc@edu.com,4.4,2021-3
15591.0,Ingeniería y Sostenibilidad,1.0,Giffard Drought,gdrought3y@edu.com,Hobie Fellgatt,hfellgatt5l@edu.com,0.7,2021-3
15592.0,Ingeniería y Sostenibilidad,1.0,Giffard Drought,gdrought3y@edu.com,Harbert Fenkel,hfenkelo9@edu.com,1.9,2021-3
15593.0,Ingeniería y Sostenibilidad,1.0,Giffard Drought,gdrought3y@edu.com,Hedi Fitzsimons,hfitzsimons25@edu.com,2.8,2021-3
15594.0,Ingeniería y Sostenibilidad,1.0,Giffard Drought,gdrought3y@edu.com,Hilton Frank,hfrankmu@edu.com,1.1,2021-3
15595.0,Ingeniería y Sostenibilidad,1.0,Giffard Drought,gdrought3y@edu.com,Heda Gallamore,hgallamoreir@edu.com,3.0,2021-3
15596.0,Almacenamiento de datos,2.0,Rick O Hern,ro2v@edu.com,Hector Garrish,hgarrishqe@edu.com,3.4,2021-1
15597.0,Almacenamiento de datos,2.0,Rick O Hern,ro2v@edu.com,Holden Gearing,hgearinghl@edu.com,0.5,2021-1
15598.0,Almacenamiento de datos,2.0,Rick O Hern,ro2v@edu.com,Hope Gellier,hgelliera6@edu.com,3.2,2021-1
15599.0,Almacenamiento de datos,2.0,Rick O Hern,ro2v@edu.com,Hobie Ghelerdini,hghelerdini4q@edu.com,1.0,2021-1
15600.0,Almacenamiento de datos,2.0,Rick O Hern,ro2v@edu.com,Hildegaard Giffen,hgiffenqb@edu.com,3.5,2021-1
15601.0,Administración para Ingenieros,4.0,Franchot Jorden,fjorden3e@edu.com,Hillard Golledge,hgolledged0@edu.com,3.4,2021-3
15602.0,Administración para Ingenieros,4.0,Franchot Jorden,fjorden3e@edu.com,Heinrik Goodison,hgoodisonc0@edu.com,3.8,2021-3
15603.0,Administración para Ingenieros,4.0,Franchot Jorden,fjorden3e@edu.com,Helen-elizabeth Greatbach,hgreatbachg6@edu.com,2.8,2021-3
