usuario,contrasena,nombre,correo,paisOrigen,necesidadesEspecialesEducacion,genero,estadoCivil,prestamo,beca,desplazado,totalCreditos
bcastelliam,xA11NG,Bryna Castelli,bcastelliam@edu.com,Thailand,no,Otro,Soltero,si,si,no,0.0
jcolumbellan,aW2#.(T_@+==&n=,Jojo Columbell,jcolumbellan@edu.com,Honduras,no,Otro,Soltero,no,si,no,0.0
bwallworthao,bC3nVP>rA,Ber Wallworth,bwallworthao@edu.com,China,no,Femenino,Casado,no,si,si,0.0
hlambaap,bV6dh2Lhx},Hube Lamba,hlambaap@edu.com,Ukraine,si,Otro,Divorciado,si,no,no,0.0
kcheesemanaq,iV6qC6v&nlU<#g4,Kessiah Cheeseman,kcheesemanaq@edu.com,Argentina,no,Masculino,Casado,si,si,si,0.0
jpilfoldar,dW3Gb4qfHG,Johanna Pilfold,jpilfoldar@edu.com,Finland,no,Masculino,Union libre,no,no,no,0.0
cwestmacottas,cV33uoVft*z+,Catriona Westmacott,cwestmacottas@edu.com,South Africa,no,Otro,Viudo,no,si,si,0.0
dbasiloneat,rR4Hkep>3,Doroteya Basilone,dbasiloneat@edu.com,Japan,si,Otro,Divorciado,si,si,si,0.0
nnapoleoneau,mI7s*T0$u0Fl|m,Natalya Napoleone,nnapoleoneau@edu.com,Russia,no,Otro,Casado,si,si,no,0.0
kblanningav,vC53~*<8$7&,Kala Blanning,kblanningav@edu.com,Mexico,no,Masculino,Divorciado,no,si,no,0.0
isymeaw,mF2.3$ttoqWwBG,Isador Syme,isymeaw@edu.com,Micronesia,no,Masculino,Union libre,no,no,no,0.0
kcostelowax,cX1bZRF{gJVj1Z,Knox Costelow,kcostelowax@edu.com,Philippines,si,Femenino,Soltero,no,no,si,0.0
lgarnsonay,yQ9*#xI~(uKVEsQ,Ludwig Garnson,lgarnsonay@edu.com,Portugal,si,Otro,Casado,si,no,si,0.0
rbasdenaz,bK5YR$+h*4USR9(,Rochester Basden,rbasdenaz@edu.com,Iran,no,Otro,Union libre,si,no,si,0.0
lruggierob0,uL5.Avrk),Lesli Ruggiero,lruggierob0@edu.com,China,no,Otro,Viudo,si,no,no,0.0
dschuchmacherb1,iG2hLAp$,Dorris Schuchmacher,dschuchmacherb1@edu.com,Peru,si,Masculino,Casado,no,si,no,0.0
alilleeb2,aV9*I$FG_Ee,Asher Lillee,alilleeb2@edu.com,Russia,no,Otro,Divorciado,no,no,no,0.0
dairetonb3,dU3pVL_,Dewie Aireton,dairetonb3@edu.com,Russia,si,Femenino,Casado,si,si,si,0.0
ldockertyb4,bF4XI_DskQEg=,Lynne Dockerty,ldockertyb4@edu.com,United States,si,Otro,Divorciado,si,si,si,0.0
hgotobedb5,xZ8vJ={EsWn3.,Hillyer Gotobed,hgotobedb5@edu.com,Sweden,si,Masculino,Union libre,si,no,no,0.0
cczyzb6,qX0A!np#Jyr7w==,Cinderella Czyz,cczyzb6@edu.com,Japan,no,Otro,Viudo,si,no,si,0.0
smcgerraghtyb7,eH4TgQRq{U#,Stanleigh McGerraghty,smcgerraghtyb7@edu.com,Russia,si,Masculino,Casado,si,no,si,0.0
gakramb8,tR05+S@D,Geraldine Akram,gakramb8@edu.com,China,no,Masculino,Divorciado,no,si,no,0.0
mtotheb9,jJ9ZUPpg,Maddy Tothe,mtotheb9@edu.com,Pakistan,si,Femenino,Viudo,no,si,si,0.0
smanstonba,vR0Vj&J8{>),Sena Manston,smanstonba@edu.com,Indonesia,no,Otro,Casado,si,no,si,0.0
tgarreltsbb,zS7)HrsV,Talyah Garrelts,tgarreltsbb@edu.com,Argentina,no,Otro,Soltero,si,si,no,0.0
jtissierbc,cJ4N7xgWSc4{uN,Jose Tissier,jtissierbc@edu.com,France,si,Femenino,Soltero,si,si,si,0.0
abinionbd,yY1A70t!mWx!e,Arman Binion,abinionbd@edu.com,Philippines,no,Masculino,Union libre,no,no,no,3.0
hmacgraithbe,jZ8?{ffpw,Hans MacGraith,hmacgraithbe@edu.com,Indonesia,no,Masculino,Casado,no,no,no,0.0
apartridgebf,aK95xTv+_3,Allard Partridge,apartridgebf@edu.com,United States,no,Masculino,Viudo,si,no,si,0.0
curienbg,lK6oPeA1d&H,Cordi Urien,curienbg@edu.com,Canada,no,Femenino,Union libre,no,si,no,0.0
epostillbh,oW6b0sh6Pp+goc,Elliot Postill,epostillbh@edu.com,Russia,no,Masculino,Casado,no,si,si,0.0
cwasteneybi,pS6d&6n,Coraline Wasteney,cwasteneybi@edu.com,Indonesia,si,Femenino,Divorciado,si,no,no,0.0
sbangleybj,qU9mV1i0,Shalne Bangley,sbangleybj@edu.com,South Africa,si,Otro,Casado,si,si,no,0.0
hstambridgebk,tW9ebq+Vl1,Huntley Stambridge,hstambridgebk@edu.com,Vanuatu,si,Femenino,Divorciado,no,si,no,0.0
gmatuszewskibl,vY7)0KT4zSj,Gerianna Matuszewski,gmatuszewskibl@edu.com,France,no,Masculino,Soltero,no,si,no,0.0
icarverbm,rQ0pWSznW4Nm4,Ivonne Carver,icarverbm@edu.com,Albania,si,Otro,Casado,no,si,si,0.0
nsandwichbn,xY86svR6281C#R{,Noreen Sandwich,nsandwichbn@edu.com,Russia,no,Otro,Union libre,si,si,no,0.0
vlairdcraigbo,mR2JM9)XPo!J**J,Vasily Laird-Craig,vlairdcraigbo@edu.com,Brazil,no,Masculino,Union libre,si,no,no,0.0
mdubockbp,hF0<F)J}L,Maribelle Dubock,mdubockbp@edu.com,China,si,Otro,Union libre,no,si,si,0.0
mwaytebq,pB9hcfeqmYsj9,Myrtie Wayte,mwaytebq@edu.com,Greece,si,Femenino,Divorciado,si,si,si,6.0
sblanningbr,iB9E_SPd?&7>,Seymour Blanning,sblanningbr@edu.com,China,si,Masculino,Soltero,no,no,si,6.0
anewsonbs,aF0KYGSTewPO,Alasdair Newson,anewsonbs@edu.com,Poland,si,Masculino,Casado,no,no,no,0.0
atosspellbt,oR4Jk6ldBJBi(kZ,Andreana Tosspell,atosspellbt@edu.com,Lithuania,si,Femenino,Soltero,no,no,no,0.0
acrossdalebu,lH9Po#_v,Angelia Crossdale,acrossdalebu@edu.com,Morocco,si,Femenino,Soltero,no,si,no,0.0
abarmadierbv,gP3M|{2s.~,Aldric Barmadier,abarmadierbv@edu.com,Indonesia,si,Otro,Casado,no,no,no,0.0
afraneybw,vN8NTVfdb7bJ,Arlee Franey,afraneybw@edu.com,Brazil,si,Masculino,Casado,no,no,si,0.0
tdanielsenbx,fI2>MfEGv6p,Tim Danielsen,tdanielsenbx@edu.com,Sweden,si,Otro,Divorciado,no,no,si,0.0
aperilloby,pY9Eys*_EUU,Abram Perillo,aperilloby@edu.com,China,no,Masculino,Casado,si,no,no,0.0
gmoulandbz,mU0Ng$j2P82>,Gwenore Mouland,gmoulandbz@edu.com,Laos,no,Otro,Divorciado,si,si,no,9.0
hoduanec0,yR4aD&sE2QjVCKK0,Hugo ODuane,hoduanec0@edu.com,Kuwait,no,Masculino,Divorciado,si,si,si,9.0
darnettc1,bB6&YErd.QIx,Della Arnett,darnettc1@edu.com,Azerbaijan,no,Otro,Soltero,si,si,si,9.0
gboweryc2,bU7N)awFts&dW3,Gwenora Bowery,gboweryc2@edu.com,China,si,Femenino,Union libre,si,no,no,0.0
thasleyc3,xZ8Qqbg)JDJ#y,Thorndike Hasley,thasleyc3@edu.com,Thailand,si,Femenino,Casado,no,no,no,0.0
egemmillc4,kG3s6Z)ws~QL,Eleanore Gemmill,egemmillc4@edu.com,Ireland,si,Otro,Union libre,si,no,si,0.0
lmcginleyc5,uN0!I<iPj,Lory McGinley,lmcginleyc5@edu.com,France,si,Otro,Divorciado,si,si,si,0.0
djanjusevicc6,oQ2lhKf*C2DmD,Donica Janjusevic,djanjusevicc6@edu.com,Indonesia,si,Otro,Divorciado,si,no,no,0.0
eillingsworthc7,yT4Q6FL7D1C,Esme Illingsworth,eillingsworthc7@edu.com,France,si,Otro,Casado,si,no,no,0.0
dstuchburiec8,dX4pZ8.2F,Daisie Stuchburie,dstuchburiec8@edu.com,Russia,no,Otro,Union libre,no,si,no,0.0
thoylesc9,gQ49I37r2J,Truman Hoyles,thoylesc9@edu.com,Indonesia,no,Masculino,Viudo,si,si,si,0.0
iparvinca,xF4rf&jAR1,Idalia Parvin,iparvinca@edu.com,Spain,no,Otro,Viudo,si,no,no,0.0
dreddickcb,pT3>FiLPd,Danit Reddick,dreddickcb@edu.com,Czech Republic,no,Otro,Divorciado,no,si,si,3.0
bjesselcc,eR8dzL.v1#,Beverly Jessel,bjesselcc@edu.com,Brazil,si,Otro,Divorciado,si,no,no,0.0
vbushecd,fN8$CWM1kdnW<Kn,Vinita Bushe,vbushecd@edu.com,Micronesia,no,Otro,Divorciado,no,no,si,0.0
bblackmance,kO98!V>,Bambi Blackman,bblackmance@edu.com,Paraguay,si,Otro,Union libre,si,si,no,0.0
hburlcf,tR8I1&9JUQK)N,Hunter Burl,hburlcf@edu.com,United States,no,Masculino,Soltero,si,no,no,0.0
msebborncg,bO0#z4Ufg&Q,Marinna Sebborn,msebborncg@edu.com,Indonesia,no,Femenino,Casado,no,si,si,0.0
ppetricch,tP5n*FP9Nt.KwU,Polly Petric,ppetricch@edu.com,China,no,Femenino,Viudo,no,no,si,0.0
rreignardci,sP7FIAcDJ?E@d,Roosevelt Reignard,rreignardci@edu.com,China,no,Otro,Divorciado,si,no,no,0.0
asiddenscj,sD0&(bw+,Agnese Siddens,asiddenscj@edu.com,Indonesia,no,Masculino,Divorciado,no,si,no,0.0
awakesck,fI5#Aj.c,Atalanta Wakes,awakesck@edu.com,Slovenia,si,Masculino,Soltero,no,no,si,0.0
rashingtoncl,tL3(vj4e+D@C#,Ranice Ashington,rashingtoncl@edu.com,Indonesia,si,Otro,Divorciado,si,no,si,0.0
avigourscm,fG7t!2v8nPc(l2,Ashlen Vigours,avigourscm@edu.com,Indonesia,no,Femenino,Viudo,no,si,no,0.0
elampencn,cN8FBIqXG,Emmalyn Lampen,elampencn@edu.com,Philippines,no,Otro,Casado,si,no,no,0.0
aelsmoreco,eC1wv<.F.LDq,Ashien Elsmore,aelsmoreco@edu.com,Panama,no,Femenino,Divorciado,no,si,si,0.0
bkiffecp,gI9>WBC,Bryana Kiffe,bkiffecp@edu.com,Moldova,no,Femenino,Union libre,si,si,no,0.0
fcarriagecq,jQ75,Farrell Carriage,fcarriagecq@edu.com,Russia,si,Otro,Soltero,si,si,no,0.0
ehearnecr,xA2oVJEEnm,Efren Hearne,ehearnecr@edu.com,Colombia,si,Femenino,Union libre,no,no,si,0.0
afitzalancs,uV0F7)!EhAv3,Arly FitzAlan,afitzalancs@edu.com,Indonesia,no,Otro,Viudo,si,no,no,3.0
gmcauliffect,gW9TOd6pbopD,Gardener McAuliffe,gmcauliffect@edu.com,Ivory Coast,si,Masculino,Divorciado,si,si,no,3.0
hsandwickcu,aK9+Hbko,Haily Sandwick,hsandwickcu@edu.com,France,no,Femenino,Casado,no,no,no,0.0
mfannoncv,gD3yGuVdX4!A!,Marve Fannon,mfannoncv@edu.com,Indonesia,no,Otro,Soltero,si,no,si,0.0
lbalbeckcw,iM6Q5hLB,Lammond Balbeck,lbalbeckcw@edu.com,China,no,Masculino,Viudo,si,no,no,5.0
vcolledgecx,qO3~RK>z4n9,Valera Colledge,vcolledgecx@edu.com,Ivory Coast,si,Otro,Viudo,si,no,no,9.0
mpigdency,dB6i23LA8,Mace Pigden,mpigdency@edu.com,Kazakhstan,si,Masculino,Viudo,si,no,si,0.0
msobieskicz,iN0oFuO1<,Mil Sobieski,msobieskicz@edu.com,Indonesia,no,Femenino,Union libre,si,si,si,9.0
wwillowsd0,zW3Uk#Etk1m,Willard Willows,wwillowsd0@edu.com,China,si,Otro,Casado,no,si,no,9.0
gchrispd1,yW2Nf0$lR4,Gwynne Chrisp,gchrispd1@edu.com,Brazil,no,Masculino,Union libre,no,no,si,9.0
mconstantinoud2,mS74>v1C?FaM,Marleen Constantinou,mconstantinoud2@edu.com,Comoros,si,Otro,Union libre,si,no,no,3.0
lmannockd3,mB6RZXrpsU,Loralee Mannock,lmannockd3@edu.com,Portugal,no,Femenino,Soltero,si,si,si,3.0
rwetherild4,kN3@!|y,Ralina Wetheril,rwetherild4@edu.com,Guatemala,si,Femenino,Viudo,no,si,no,0.0
gstockeyd5,vK5iP)RCSDd,Godfree Stockey,gstockeyd5@edu.com,Russia,no,Femenino,Soltero,no,no,no,0.0
gmissend6,pX4CqGl$JCS!p,Gussi Missen,gmissend6@edu.com,Norway,si,Masculino,Soltero,no,no,no,3.0
mmineghellid7,oZ7ay#Z5xQ$6V,Mada Mineghelli,mmineghellid7@edu.com,United States,si,Masculino,Union libre,si,si,si,0.0
tvaninid8,jJ4X_OS87o!Lm,Tobie Vanini,tvaninid8@edu.com,Greece,no,Femenino,Union libre,si,si,no,0.0
atabbittd9,tW4~Gl5B2=}_#sr,Anny Tabbitt,atabbittd9@edu.com,China,no,Masculino,Divorciado,no,no,no,0.0
edenisevichda,wA7&5W)1.B(F,Estella Denisevich,edenisevichda@edu.com,Thailand,si,Masculino,Casado,si,si,si,0.0
choveldb,qY6@_y2Og,Chad Hovel,choveldb@edu.com,Yemen,no,Otro,Divorciado,no,no,si,0.0
gturneauxdc,bK95HLA&Bm_*,Gamaliel Turneaux,gturneauxdc@edu.com,Canada,no,Masculino,Union libre,si,si,no,0.0
gtrumperdd,hX61U.#4XYz<zTx,Ginger Trumper,gtrumperdd@edu.com,Indonesia,no,Otro,Casado,no,si,si,0.0
alidgelyde,lT8)l1b{q_.WD,Allin Lidgely,alidgelyde@edu.com,Russia,no,Otro,Soltero,no,si,si,3.0
orannigandf,mN0y6?dKa,Oswell Rannigan,orannigandf@edu.com,Norway,si,Otro,Viudo,no,no,si,0.0
abordisdg,tC5$+eYj@!,Allyce Bordis,abordisdg@edu.com,Kazakhstan,si,Otro,Viudo,no,si,si,0.0
vsandhamdh,eW1a6S42Wz,Vincenty Sandham,vsandhamdh@edu.com,Portugal,si,Femenino,Casado,si,si,no,0.0
ayterdi,uX62j0i(hE~),Avis Yter,ayterdi@edu.com,United States,si,Otro,Union libre,si,si,si,0.0
ccarrolldj,eJ7qq6oT!,Christi Carroll,ccarrolldj@edu.com,Japan,no,Otro,Union libre,si,no,no,0.0
bbeamontdk,cB0H_~3vM?6vle4c,Barbe Beamont,bbeamontdk@edu.com,Solomon Islands,no,Femenino,Viudo,no,si,no,0.0
agallandersdl,wY9$6IWVM,Alena Gallanders,agallandersdl@edu.com,China,si,Femenino,Union libre,si,si,no,0.0
kbuttedm,sF0j4U0GCQEiM>,Kelcy Butte,kbuttedm@edu.com,Indonesia,si,Otro,Union libre,no,si,si,0.0
sfraschinidn,xB4>JsZ,Sibella Fraschini,sfraschinidn@edu.com,Poland,si,Masculino,Viudo,si,no,no,0.0
lsamuelsdo,rW8d)AWJW,Law Samuels,lsamuelsdo@edu.com,Japan,si,Masculino,Union libre,no,no,si,0.0
abanghamdp,lX41ZhetYYOBS,Armin Bangham,abanghamdp@edu.com,Argentina,no,Femenino,Union libre,si,no,no,0.0
aholdworthdq,xJ2wptAbg8MD,Arvy Holdworth,aholdworthdq@edu.com,Portugal,no,Masculino,Soltero,no,si,si,0.0
idrieudr,hG9FLWr$JQsbL,Iris Drieu,idrieudr@edu.com,Iraq,no,Femenino,Union libre,no,no,no,0.0
lchesswasds,iK2f!!KZ2U,Lesya Chesswas,lchesswasds@edu.com,Colombia,si,Femenino,Divorciado,no,si,si,3.0
kisgatedt,qK3+QL02P*uIK_,Korella Isgate,kisgatedt@edu.com,China,no,Femenino,Soltero,no,no,no,0.0
rmacdonnelldu,bX8vAT<c24021,Reyna MacDonnell,rmacdonnelldu@edu.com,Serbia,si,Femenino,Soltero,no,no,no,0.0
spavlukdv,zU8R.8pWn1,Skipton Pavluk,spavlukdv@edu.com,China,si,Masculino,Divorciado,si,no,si,3.0
cerwindw,zM8|HIC<x,Calla Erwin,cerwindw@edu.com,Kosovo,si,Femenino,Casado,no,si,no,0.0
istovingdx,dZ2si(cWf0T=!,Isacco Stoving,istovingdx@edu.com,Philippines,si,Femenino,Viudo,no,si,no,0.0
nhefferondy,fV4qmGR<}a,Nikaniki Hefferon,nhefferondy@edu.com,Russia,no,Femenino,Casado,no,si,no,0.0
lseftondz,kJ79&OiS1,Leontine Sefton,lseftondz@edu.com,Philippines,no,Masculino,Viudo,si,si,no,0.0
gsilvere0,oW1Z!5.wr,Georgetta Silver,gsilvere0@edu.com,Argentina,no,Masculino,Viudo,no,no,no,0.0
dviane1,xD1dW{DR_,Dasi Vian,dviane1@edu.com,Ecuador,si,Femenino,Casado,no,no,no,0.0
mchellenhame2,zT6(myS*T&9,Madelaine Chellenham,mchellenhame2@edu.com,Thailand,no,Femenino,Casado,no,no,no,0.0
dbeirnee3,uV2=~R}.,Darlene Beirne,dbeirnee3@edu.com,Myanmar,si,Femenino,Casado,si,si,no,3.0
djanssense4,wW1nj{),Damon Janssens,djanssense4@edu.com,Philippines,no,Masculino,Union libre,si,no,si,3.0
lgote5,rH2UBrQRF4E,Lauren Got,lgote5@edu.com,Philippines,si,Otro,Casado,no,no,si,0.0
acashleye6,pY2hX|P2&,Abagail Cashley,acashleye6@edu.com,Portugal,no,Femenino,Viudo,no,si,no,0.0
kjeayse7,fJ87b~WMx,Kaja Jeays,kjeayse7@edu.com,Russia,no,Masculino,Union libre,no,si,si,0.0
rlackmanne8,sP3QHFWkLJkcqT,Rebekkah Lackmann,rlackmanne8@edu.com,China,no,Femenino,Viudo,si,no,si,3.0
rgarhame9,mL2n8|=ck,Renata Garham,rgarhame9@edu.com,Ivory Coast,si,Masculino,Viudo,si,no,no,3.0
pdulakeea,wO0FHro<QS_,Prissie Dulake,pdulakeea@edu.com,Indonesia,si,Otro,Soltero,no,no,si,3.0
bluceyeb,nU13vcG,Briano Lucey,bluceyeb@edu.com,Indonesia,si,Femenino,Viudo,no,no,no,0.0
doutramec,pV7MSc2_}C9TJU,Donnie Outram,doutramec@edu.com,Indonesia,si,Femenino,Union libre,si,si,si,3.0
lropkesed,vD7hCZ(R~,Locke Ropkes,lropkesed@edu.com,Costa Rica,no,Femenino,Union libre,si,no,no,3.0
saykroydee,iN1)h.<<nF~<,Sandro Aykroyd,saykroydee@edu.com,Albania,no,Otro,Divorciado,no,no,no,3.0
mdelfef,vX6>B9~>n,Mellie Delf,mdelfef@edu.com,Indonesia,si,Femenino,Soltero,si,si,no,3.0
rkillfordeg,tR1YT&K15zB*Cy,Ruthi Killford,rkillfordeg@edu.com,Indonesia,si,Otro,Soltero,no,no,si,0.0
tdrysdaleeh,iZ3kc.1,Tirrell Drysdale,tdrysdaleeh@edu.com,Kosovo,si,Otro,Soltero,no,si,si,0.0
rschimonekei,fY7RHk!Zr~s3{+,Roxine Schimonek,rschimonekei@edu.com,Vietnam,si,Femenino,Casado,si,si,si,0.0
cdryburghej,lJ6H{xhLN#&ON,Cristina Dryburgh,cdryburghej@edu.com,France,si,Otro,Casado,si,no,no,0.0
cschiellek,kW1*A{U6,Cicily Schiell,cschiellek@edu.com,Iran,no,Otro,Casado,no,no,si,0.0
econochieel,rD3*ke@FoF&@,Ellerey Conochie,econochieel@edu.com,Russia,si,Femenino,Union libre,si,no,no,0.0
mdrieuem,qU4QA.3H,Mario Drieu,mdrieuem@edu.com,Hungary,si,Masculino,Viudo,no,si,no,0.0
mjenten,qG8@87WgY|1a,Monte Jent,mjenten@edu.com,China,no,Femenino,Viudo,si,no,no,0.0
gguideneo,eA1Hlq@8,Germain Guiden,gguideneo@edu.com,China,no,Otro,Viudo,no,no,no,0.0
lkitchensideep,gJ828s~wCkoC?7,Lissa Kitchenside,lkitchensideep@edu.com,Cambodia,no,Otro,Viudo,no,si,si,0.0
skeenereq,fI4TH=yXxCvV>_,Susannah Keener,skeenereq@edu.com,Egypt,si,Femenino,Casado,si,no,no,3.0
spawletter,rF64NuH+DvBP,Shelagh Pawlett,spawletter@edu.com,Ukraine,si,Femenino,Soltero,no,si,si,3.0
rgaigeres,xN5#sr+9+,Rosita Gaiger,rgaigeres@edu.com,Philippines,si,Femenino,Divorciado,no,no,si,0.0
hhawlgarthet,vB4*(_KWeTb7Y&,Hall Hawlgarth,hhawlgarthet@edu.com,Philippines,si,Femenino,Soltero,no,si,no,3.0
saxtelleu,fE4ZLPUPF,Shurlock Axtell,saxtelleu@edu.com,Portugal,si,Femenino,Viudo,si,si,si,3.0
cdeev,vW4Za_arO<eZ,Claiborn De Paoli,cdeev@edu.com,France,si,Otro,Viudo,si,si,no,0.0
eflintoffew,tE0F*@$1.6NHN|s,Elka Flintoff,eflintoffew@edu.com,Bulgaria,si,Masculino,Viudo,no,no,si,0.0
scrispex,lR3l>~Gjuf,Shalna Crisp,scrispex@edu.com,China,no,Otro,Soltero,si,no,no,0.0
pvoffey,tC5skvWJ7u=U*pl,Pollyanna Voff,pvoffey@edu.com,Vietnam,no,Masculino,Soltero,si,no,no,0.0
tfautleyez,tJ0hgDQqQN5,Trix Fautley,tfautleyez@edu.com,Mongolia,si,Femenino,Divorciado,si,si,no,0.0
jmccurleyf0,dJ6Bj4(=)H@uq3x,Justinn McCurley,jmccurleyf0@edu.com,China,no,Femenino,Soltero,si,no,si,3.0
tmacswaydef1,gK9q}.Gf!8f?x,Trina MacSwayde,tmacswaydef1@edu.com,Russia,no,Femenino,Viudo,no,no,si,0.0
jskewesf2,mT58wRRArku,Jo-ann Skewes,jskewesf2@edu.com,Russia,si,Femenino,Viudo,no,no,si,0.0
amereweatherf3,gK3JN*&vitZ,Andris Mereweather,amereweatherf3@edu.com,China,si,Femenino,Union libre,si,si,no,0.0
bhubboldf4,jI0JM*61IP=,Bryna Hubbold,bhubboldf4@edu.com,Ecuador,no,Masculino,Union libre,si,no,no,3.0
scasollaf5,pQ1KGadxI{Ps@*,Suellen Casolla,scasollaf5@edu.com,Argentina,si,Femenino,Soltero,si,si,no,3.0
lsolanf6,bT9f8~iyW7uE=,Lynelle Solan,lsolanf6@edu.com,Russia,si,Femenino,Soltero,no,no,si,6.0
fvatinif7,bE40Xn.!2Fv,Fabien Vatini,fvatinif7@edu.com,Ukraine,no,Masculino,Union libre,si,si,si,3.0
goflahertyf8,yU5S)mR*d{X,Gayler OFlaherty,goflahertyf8@edu.com,Indonesia,si,Femenino,Soltero,no,si,no,0.0
gfowleyf9,cN5alqCfYWl,Grayce Fowley,gfowleyf9@edu.com,Vietnam,si,Otro,Soltero,no,si,no,3.0
dskillingfa,gO5GHr#3&|+8,Danita Skilling,dskillingfa@edu.com,China,no,Femenino,Casado,si,no,si,3.0
bgreenmanfb,hZ5i44t,Brody Greenman,bgreenmanfb@edu.com,Poland,no,Masculino,Union libre,si,si,no,0.0
npostillfc,bP2L.wXkcDK2,Nancey Postill,npostillfc@edu.com,Russia,no,Masculino,Divorciado,si,no,si,0.0
aebertzfd,vE1j0cs,Anya Ebertz,aebertzfd@edu.com,China,no,Masculino,Soltero,no,no,no,3.0
kgeogheganfe,eW4IXPQQuBMH,Kiley Geoghegan,kgeogheganfe@edu.com,Tunisia,no,Masculino,Union libre,no,si,si,0.0
mhushff,lD3K1$hD,Melvin Hush,mhushff@edu.com,Indonesia,si,Femenino,Casado,no,si,si,0.0
vreisfg,yY6vjp5.,Virgina Reis,vreisfg@edu.com,Peru,no,Otro,Viudo,no,no,no,2.0
pisaqfh,uF0.4dVDg<,Pavlov Isaq,pisaqfh@edu.com,Indonesia,no,Femenino,Casado,si,si,si,0.0
kgarrettsfi,dD1p=$&T,Kendre Garretts,kgarrettsfi@edu.com,French Polynesia,si,Femenino,Soltero,no,si,si,0.0
agwalterfj,qH23iTn?~,Anne Gwalter,agwalterfj@edu.com,Indonesia,no,Otro,Casado,no,no,si,2.0
hveltifk,sN7e>3Xpzrvg,Hilde Velti,hveltifk@edu.com,Indonesia,no,Masculino,Divorciado,si,no,si,0.0
tscuttsfl,tS0gGJv2,Tremain Scutts,tscuttsfl@edu.com,Czech Republic,si,Masculino,Viudo,si,no,si,0.0
rmatthiasfm,uS2g7S*ztvN,Row Matthias,rmatthiasfm@edu.com,Morocco,si,Otro,Union libre,si,no,no,0.0
ejohniganfn,eB8gyIGe0,Errick Johnigan,ejohniganfn@edu.com,Thailand,si,Masculino,Divorciado,no,no,no,0.0
clafayettefo,cB0+)(l),Cy Lafayette,clafayettefo@edu.com,Brazil,si,Femenino,Union libre,si,si,si,0.0
ppagefp,qY5~Tq5v=UhGP,Portie Page,ppagefp@edu.com,China,si,Masculino,Divorciado,si,si,no,3.0
dledbetterfq,nN2~>.Ge>,Dodie Ledbetter,dledbetterfq@edu.com,China,si,Masculino,Viudo,si,no,si,0.0
rfairholmfr,sG3<TJJBV5YX=d,Rivkah Fairholm,rfairholmfr@edu.com,Russia,no,Femenino,Viudo,no,no,no,0.0
ccaizleyfs,iC3dqEsx}lEE,Chrysa Caizley,ccaizleyfs@edu.com,Russia,si,Femenino,Union libre,no,si,si,0.0
mmcgreilft,zW1c<Dp.&xG,Marta McGreil,mmcgreilft@edu.com,China,no,Masculino,Union libre,no,no,si,0.0
thackfordfu,yG12dP8(ia,Tabbie Hackford,thackfordfu@edu.com,Russia,no,Femenino,Viudo,si,si,no,0.0
hbrazierfv,bY8&_<T3Cq|pD<ts,Haydon Brazier,hbrazierfv@edu.com,China,no,Masculino,Viudo,si,si,no,3.0
myvesfw,lM5Z3kGm1eWO7,Marv Yves,myvesfw@edu.com,Nigeria,si,Femenino,Union libre,no,no,si,3.0
barrandalefx,eK3=~dsnz@>a=,Benedicta Arrandale,barrandalefx@edu.com,Philippines,no,Masculino,Divorciado,si,si,si,0.0
bsimmonfy,hT9*qc>y#,Benedikt Simmon,bsimmonfy@edu.com,Indonesia,no,Femenino,Soltero,si,si,no,0.0
rkingdonfz,lQ8JzUK=A(mb,Rivalee Kingdon,rkingdonfz@edu.com,Canada,no,Masculino,Divorciado,no,si,si,0.0
jluckmang0,mP5rKzPFy,Joellyn Luckman,jluckmang0@edu.com,Colombia,no,Otro,Casado,no,no,si,0.0
bdomerqg1,vH1hd=oKVIb,Basilius Domerq,bdomerqg1@edu.com,Brazil,si,Femenino,Casado,si,no,si,0.0
ctrymeg2,aR9x_T4)vKNI$pw,Caria Tryme,ctrymeg2@edu.com,Japan,si,Otro,Viudo,si,si,no,0.0
jtargeg3,sR07pK7s5AOY{2,Jamie Targe,jtargeg3@edu.com,South Africa,si,Masculino,Union libre,no,si,no,0.0
acamberg4,oZ2wKB*0._,Andreana Camber,acamberg4@edu.com,Finland,si,Otro,Union libre,si,si,no,0.0
brapseyg5,eW3ea4x7sBx,Bobette Rapsey,brapseyg5@edu.com,China,si,Femenino,Casado,si,si,si,0.0
jchezelleg6,zN2#9R+#EqA,Jamill Chezelle,jchezelleg6@edu.com,Sweden,si,Otro,Casado,si,si,no,0.0
agiacomellig7,qN0kCKV3KHGup,Alon Giacomelli,agiacomellig7@edu.com,Russia,no,Femenino,Soltero,si,no,no,0.0
dgarvieg8,wS2fK?_!cg,Donnamarie Garvie,dgarvieg8@edu.com,Portugal,no,Otro,Viudo,si,si,si,0.0
pthurlborng9,nT9iQe*4nPw,Pennie Thurlborn,pthurlborng9@edu.com,China,si,Otro,Union libre,no,si,si,0.0
rbrounega,uI7MDamVLz*,Rani Broune,rbrounega@edu.com,Nigeria,si,Femenino,Divorciado,si,no,no,0.0
eminithorpegb,yI451*q_Fo&,Evita Minithorpe,eminithorpegb@edu.com,China,si,Femenino,Soltero,si,si,no,0.0
asilverstonegc,tS196|?xgO,Averil Silverstone,asilverstonegc@edu.com,Philippines,si,Femenino,Casado,si,no,no,6.0
